scrape_date,flight_date,route,carrier,advance_days,base_fare,taxes_and_fees,total_fare
2026-08-01,2026-08-08,DEL-CCU,Akasa,7,8915,1604,10519
2026-08-01,2026-08-08,DEL-CCU,Akasa,7,8115,1460,9575
2026-08-01,2026-08-08,DEL-CCU,Akasa,7,8624,1552,10176
2026-08-01,2026-08-08,DEL-CCU,Akasa,7,7495,1349,8844
2026-08-01,2026-08-08,DEL-CCU,Akasa,7,7674,1381,9055
2026-08-01,2026-08-02,DEL-CCU,Akasa,1,11391,2050,13441
2026-08-01,2026-08-02,DEL-CCU,Akasa,1,11239,2023,13262
2026-08-01,2026-08-02,DEL-CCU,Akasa,1,13502,2430,15932
2026-08-01,2026-08-02,DEL-CCU,Akasa,1,11769,2118,13887
2026-08-01,2026-08-02,DEL-CCU,Akasa,1,13080,2354,15434
2026-08-01,2026-09-15,DEL-CCU,SpiceJet,45,4207,757,4964
2026-08-01,2026-09-15,DEL-CCU,SpiceJet,45,4865,875,5740
2026-08-01,2026-09-15,DEL-CCU,SpiceJet,45,4230,761,4991
2026-08-01,2026-09-15,DEL-CCU,SpiceJet,45,4537,816,5353
2026-08-01,2026-09-15,DEL-CCU,SpiceJet,45,3967,714,4681
2026-08-01,2026-08-31,DEL-CCU,SpiceJet,30,4706,847,5553
2026-08-01,2026-08-31,DEL-CCU,SpiceJet,30,4809,865,5674
2026-08-01,2026-08-31,DEL-CCU,SpiceJet,30,4828,869,5697
2026-08-01,2026-08-31,DEL-CCU,SpiceJet,30,5166,929,6095
2026-08-01,2026-08-31,DEL-CCU,SpiceJet,30,5055,909,5964
2026-08-01,2026-08-16,DEL-CCU,SpiceJet,15,6500,1170,7670
2026-08-01,2026-08-16,DEL-CCU,SpiceJet,15,5679,1022,6701
2026-08-01,2026-08-16,DEL-CCU,SpiceJet,15,5540,997,6537
2026-08-01,2026-08-16,DEL-CCU,SpiceJet,15,6432,1157,7589
2026-08-01,2026-08-16,DEL-CCU,SpiceJet,15,6487,1167,7654
2026-08-01,2026-08-08,DEL-CCU,SpiceJet,7,7201,1296,8497
2026-08-01,2026-08-08,DEL-CCU,SpiceJet,7,8405,1512,9917
2026-08-01,2026-08-08,DEL-CCU,SpiceJet,7,7149,1286,8435
2026-08-01,2026-08-08,DEL-CCU,SpiceJet,7,7122,1281,8403
2026-08-01,2026-08-08,DEL-CCU,SpiceJet,7,8054,1449,9503
2026-08-01,2026-08-02,DEL-CCU,SpiceJet,1,11841,2131,13972
2026-08-01,2026-08-02,DEL-CCU,SpiceJet,1,10822,1947,12769
2026-08-01,2026-08-02,DEL-CCU,SpiceJet,1,12790,2302,15092
2026-08-01,2026-08-02,DEL-CCU,SpiceJet,1,10779,1940,12719
2026-08-01,2026-08-02,DEL-CCU,SpiceJet,1,10308,1855,12163
2026-08-01,2026-09-15,BLR-HYD,IndiGo,45,2703,486,3189
2026-08-01,2026-09-15,BLR-HYD,IndiGo,45,2655,477,3132
2026-08-01,2026-09-15,BLR-HYD,IndiGo,45,2537,456,2993
2026-08-01,2026-09-15,BLR-HYD,IndiGo,45,3183,572,3755
2026-08-01,2026-09-15,BLR-HYD,IndiGo,45,2816,506,3322
2026-08-01,2026-08-31,BLR-HYD,IndiGo,30,3224,580,3804
2026-08-01,2026-08-31,BLR-HYD,IndiGo,30,3337,600,3937
2026-08-01,2026-08-31,BLR-HYD,IndiGo,30,3507,631,4138
2026-08-01,2026-08-31,BLR-HYD,IndiGo,30,3065,551,3616
2026-08-01,2026-08-31,BLR-HYD,IndiGo,30,2936,528,3464
2026-08-01,2026-08-16,BLR-HYD,IndiGo,15,3504,630,4134
2026-08-01,2026-08-16,BLR-HYD,IndiGo,15,4322,777,5099
2026-08-01,2026-08-16,BLR-HYD,IndiGo,15,4305,774,5079
2026-08-01,2026-08-16,BLR-HYD,IndiGo,15,4152,747,4899
2026-08-01,2026-08-16,BLR-HYD,IndiGo,15,4008,721,4729
2026-08-01,2026-08-08,BLR-HYD,IndiGo,7,4567,822,5389
2026-08-01,2026-08-08,BLR-HYD,IndiGo,7,4873,877,5750
2026-08-01,2026-08-08,BLR-HYD,IndiGo,7,5644,1015,6659
2026-08-01,2026-08-08,BLR-HYD,IndiGo,7,4972,894,5866
2026-08-01,2026-08-08,BLR-HYD,IndiGo,7,5262,947,6209
2026-08-01,2026-08-02,BLR-HYD,IndiGo,1,8498,1529,10027
2026-08-01,2026-08-02,BLR-HYD,IndiGo,1,7836,1410,9246
2026-08-01,2026-08-02,BLR-HYD,IndiGo,1,8356,1504,9860
2026-08-01,2026-08-02,BLR-HYD,IndiGo,1,8373,1507,9880
2026-08-01,2026-08-02,BLR-HYD,IndiGo,1,6882,1238,8120
2026-08-01,2026-09-15,BLR-HYD,Air India,45,3341,601,3942
2026-08-01,2026-09-15,BLR-HYD,Air India,45,3654,657,4311
2026-08-01,2026-09-15,BLR-HYD,Air India,45,3575,643,4218
2026-08-01,2026-09-15,BLR-HYD,Air India,45,2898,521,3419
2026-08-01,2026-09-15,BLR-HYD,Air India,45,3549,638,4187
2026-08-01,2026-08-31,BLR-HYD,Air India,30,3503,630,4133
2026-08-01,2026-08-31,BLR-HYD,Air India,30,3803,684,4487
2026-08-01,2026-08-31,BLR-HYD,Air India,30,3358,604,3962
2026-08-01,2026-08-31,BLR-HYD,Air India,30,3536,636,4172
2026-08-01,2026-08-31,BLR-HYD,Air India,30,3423,616,4039
2026-08-01,2026-08-16,BLR-HYD,Air India,15,4907,883,5790
2026-08-01,2026-08-16,BLR-HYD,Air India,15,4524,814,5338
2026-08-01,2026-08-16,BLR-HYD,Air India,15,4667,840,5507
2026-08-01,2026-08-16,BLR-HYD,Air India,15,4560,820,5380
2026-08-01,2026-08-16,BLR-HYD,Air India,15,4138,744,4882
2026-08-01,2026-08-08,BLR-HYD,Air India,7,6337,1140,7477
2026-08-01,2026-08-08,BLR-HYD,Air India,7,5349,962,6311
2026-08-01,2026-08-08,BLR-HYD,Air India,7,6264,1127,7391
2026-08-01,2026-08-08,BLR-HYD,Air India,7,6319,1137,7456
2026-08-01,2026-08-08,BLR-HYD,Air India,7,5692,1024,6716
2026-08-01,2026-08-02,BLR-HYD,Air India,1,8141,1465,9606
2026-08-01,2026-08-02,BLR-HYD,Air India,1,8897,1601,10498
2026-08-01,2026-08-02,BLR-HYD,Air India,1,9728,1751,11479
2026-08-01,2026-08-02,BLR-HYD,Air India,1,7939,1429,9368
2026-08-01,2026-08-02,BLR-HYD,Air India,1,8554,1539,10093
2026-08-01,2026-09-15,BLR-HYD,Akasa,45,2467,444,2911
2026-08-01,2026-09-15,BLR-HYD,Akasa,45,3052,549,3601
2026-08-01,2026-09-15,BLR-HYD,Akasa,45,2984,537,3521
2026-08-01,2026-09-15,BLR-HYD,Akasa,45,2613,470,3083
2026-08-01,2026-09-15,BLR-HYD,Akasa,45,2903,522,3425
2026-08-01,2026-08-31,BLR-HYD,Akasa,30,3022,543,3565
2026-08-01,2026-08-31,BLR-HYD,Akasa,30,2714,488,3202
2026-08-01,2026-08-31,BLR-HYD,Akasa,30,2985,537,3522
2026-08-01,2026-08-31,BLR-HYD,Akasa,30,3203,576,3779
2026-08-01,2026-08-31,BLR-HYD,Akasa,30,3348,602,3950
2026-08-01,2026-08-16,BLR-HYD,Akasa,15,3858,694,4552
2026-08-01,2026-08-16,BLR-HYD,Akasa,15,3506,631,4137
2026-08-01,2026-08-16,BLR-HYD,Akasa,15,3721,669,4390
2026-08-01,2026-08-16,BLR-HYD,Akasa,15,3943,709,4652
2026-08-01,2026-08-16,BLR-HYD,Akasa,15,3235,582,3817
2026-08-01,2026-08-08,BLR-HYD,Akasa,7,4816,866,5682
2026-08-01,2026-08-08,BLR-HYD,Akasa,7,5039,907,5946
2026-08-01,2026-08-08,BLR-HYD,Akasa,7,5116,920,6036
2026-08-01,2026-08-08,BLR-HYD,Akasa,7,5403,972,6375
2026-08-01,2026-08-08,BLR-HYD,Akasa,7,5388,969,6357
2026-08-01,2026-08-02,BLR-HYD,Akasa,1,7022,1263,8285
2026-08-01,2026-08-02,BLR-HYD,Akasa,1,6383,1148,7531
2026-08-01,2026-08-02,BLR-HYD,Akasa,1,6717,1209,7926
2026-08-01,2026-08-02,BLR-HYD,Akasa,1,6550,1179,7729
2026-08-01,2026-08-02,BLR-HYD,Akasa,1,7008,1261,8269
2026-08-01,2026-09-15,BLR-HYD,SpiceJet,45,2486,447,2933
2026-08-01,2026-09-15,BLR-HYD,SpiceJet,45,2587,465,3052
2026-08-01,2026-09-15,BLR-HYD,SpiceJet,45,2285,411,2696
2026-08-01,2026-09-15,BLR-HYD,SpiceJet,45,2597,467,3064
2026-08-01,2026-09-15,BLR-HYD,SpiceJet,45,2635,474,3109
2026-08-01,2026-08-31,BLR-HYD,SpiceJet,30,2819,507,3326
2026-08-01,2026-08-31,BLR-HYD,SpiceJet,30,2681,482,3163
2026-08-01,2026-08-31,BLR-HYD,SpiceJet,30,2684,483,3167
2026-08-01,2026-08-31,BLR-HYD,SpiceJet,30,2688,483,3171
2026-08-01,2026-08-31,BLR-HYD,SpiceJet,30,3133,563,3696
2026-08-01,2026-08-16,BLR-HYD,SpiceJet,15,3283,590,3873
2026-08-01,2026-08-16,BLR-HYD,SpiceJet,15,3243,583,3826
2026-08-01,2026-08-16,BLR-HYD,SpiceJet,15,3375,607,3982
2026-08-01,2026-08-16,BLR-HYD,SpiceJet,15,3872,696,4568
2026-08-01,2026-08-16,BLR-HYD,SpiceJet,15,3830,689,4519
2026-08-01,2026-08-08,BLR-HYD,SpiceJet,7,4095,737,4832
2026-08-01,2026-08-08,BLR-HYD,SpiceJet,7,4457,802,5259
2026-08-01,2026-08-08,BLR-HYD,SpiceJet,7,4704,846,5550
2026-08-01,2026-08-08,BLR-HYD,SpiceJet,7,4659,838,5497
2026-08-01,2026-08-08,BLR-HYD,SpiceJet,7,4173,751,4924
2026-08-01,2026-08-02,BLR-HYD,SpiceJet,1,6344,1141,7485
2026-08-01,2026-08-02,BLR-HYD,SpiceJet,1,6987,1257,8244
2026-08-01,2026-08-02,BLR-HYD,SpiceJet,1,6088,1095,7183
2026-08-01,2026-08-02,BLR-HYD,SpiceJet,1,6108,1099,7207
2026-08-01,2026-08-02,BLR-HYD,SpiceJet,1,6367,1146,7513
2026-08-02,2026-09-16,DEL-BOM,IndiGo,45,3787,681,4468
2026-08-02,2026-09-16,DEL-BOM,IndiGo,45,4588,825,5413
2026-08-02,2026-09-16,DEL-BOM,IndiGo,45,3959,712,4671
2026-08-02,2026-09-16,DEL-BOM,IndiGo,45,3966,713,4679
2026-08-02,2026-09-16,DEL-BOM,IndiGo,45,4496,809,5305
2026-08-02,2026-09-01,DEL-BOM,IndiGo,30,5199,935,6134
2026-08-02,2026-09-01,DEL-BOM,IndiGo,30,5271,948,6219
2026-08-02,2026-09-01,DEL-BOM,IndiGo,30,4638,834,5472
2026-08-02,2026-09-01,DEL-BOM,IndiGo,30,5053,909,5962
2026-08-02,2026-09-01,DEL-BOM,IndiGo,30,5202,936,6138
2026-08-02,2026-08-17,DEL-BOM,IndiGo,15,5593,1006,6599
2026-08-02,2026-08-17,DEL-BOM,IndiGo,15,5295,953,6248
2026-08-02,2026-08-17,DEL-BOM,IndiGo,15,6257,1126,7383
2026-08-02,2026-08-17,DEL-BOM,IndiGo,15,6035,1086,7121
2026-08-02,2026-08-17,DEL-BOM,IndiGo,15,6067,1092,7159
2026-08-02,2026-08-09,DEL-BOM,IndiGo,7,7634,1374,9008
2026-08-02,2026-08-09,DEL-BOM,IndiGo,7,7183,1292,8475
2026-08-02,2026-08-09,DEL-BOM,IndiGo,7,7134,1284,8418
2026-08-02,2026-08-09,DEL-BOM,IndiGo,7,6891,1240,8131
2026-08-02,2026-08-09,DEL-BOM,IndiGo,7,8189,1474,9663
2026-08-02,2026-08-03,DEL-BOM,IndiGo,1,12530,2255,14785
2026-08-02,2026-08-03,DEL-BOM,IndiGo,1,12558,2260,14818
2026-08-02,2026-08-03,DEL-BOM,IndiGo,1,12032,2165,14197
2026-08-02,2026-08-03,DEL-BOM,IndiGo,1,12331,2219,14550
2026-08-02,2026-08-03,DEL-BOM,IndiGo,1,11480,2066,13546
2026-08-02,2026-09-16,DEL-BOM,Air India,45,4736,852,5588
2026-08-02,2026-09-16,DEL-BOM,Air India,45,4415,794,5209
2026-08-02,2026-09-16,DEL-BOM,Air India,45,4682,842,5524
2026-08-02,2026-09-16,DEL-BOM,Air India,45,5483,986,6469
2026-08-02,2026-09-16,DEL-BOM,Air India,45,5182,932,6114
2026-08-02,2026-09-01,DEL-BOM,Air India,30,5174,931,6105
2026-08-02,2026-09-01,DEL-BOM,Air India,30,5657,1018,6675
2026-08-02,2026-09-01,DEL-BOM,Air India,30,5332,959,6291
2026-08-02,2026-09-01,DEL-BOM,Air India,30,6090,1096,7186
2026-08-02,2026-09-01,DEL-BOM,Air India,30,5032,905,5937
2026-08-02,2026-08-17,DEL-BOM,Air India,15,7043,1267,8310
2026-08-02,2026-08-17,DEL-BOM,Air India,15,5942,1069,7011
2026-08-02,2026-08-17,DEL-BOM,Air India,15,6442,1159,7601
2026-08-02,2026-08-17,DEL-BOM,Air India,15,6721,1209,7930
2026-08-02,2026-08-17,DEL-BOM,Air India,15,7132,1283,8415
2026-08-02,2026-08-09,DEL-BOM,Air India,7,8903,1602,10505
2026-08-02,2026-08-09,DEL-BOM,Air India,7,8844,1591,10435
2026-08-02,2026-08-09,DEL-BOM,Air India,7,8592,1546,10138
2026-08-02,2026-08-09,DEL-BOM,Air India,7,9292,1672,10964
2026-08-02,2026-08-09,DEL-BOM,Air India,7,8805,1584,10389
2026-08-02,2026-08-03,DEL-BOM,Air India,1,12306,2215,14521
2026-08-02,2026-08-03,DEL-BOM,Air India,1,12274,2209,14483
2026-08-02,2026-08-03,DEL-BOM,Air India,1,11775,2119,13894
2026-08-02,2026-08-03,DEL-BOM,Air India,1,12801,2304,15105
2026-08-02,2026-08-03,DEL-BOM,Air India,1,12128,2183,14311
2026-08-02,2026-09-16,DEL-BOM,Akasa,45,4063,731,4794
2026-08-02,2026-09-16,DEL-BOM,Akasa,45,4089,736,4825
2026-08-02,2026-09-16,DEL-BOM,Akasa,45,3962,713,4675
2026-08-02,2026-09-16,DEL-BOM,Akasa,45,3833,689,4522
2026-08-02,2026-09-16,DEL-BOM,Akasa,45,3952,711,4663
2026-08-02,2026-09-01,DEL-BOM,Akasa,30,4811,865,5676
2026-08-02,2026-09-01,DEL-BOM,Akasa,30,4370,786,5156
2026-08-02,2026-09-01,DEL-BOM,Akasa,30,5012,902,5914
2026-08-02,2026-09-01,DEL-BOM,Akasa,30,4259,766,5025
2026-08-02,2026-09-01,DEL-BOM,Akasa,30,4081,734,4815
2026-08-02,2026-08-17,DEL-BOM,Akasa,15,5598,1007,6605
2026-08-02,2026-08-17,DEL-BOM,Akasa,15,5445,980,6425
2026-08-02,2026-08-17,DEL-BOM,Akasa,15,5904,1062,6966
2026-08-02,2026-08-17,DEL-BOM,Akasa,15,5717,1029,6746
2026-08-02,2026-08-17,DEL-BOM,Akasa,15,4907,883,5790
2026-08-02,2026-08-09,DEL-BOM,Akasa,7,6785,1221,8006
2026-08-02,2026-08-09,DEL-BOM,Akasa,7,6997,1259,8256
2026-08-02,2026-08-09,DEL-BOM,Akasa,7,7156,1288,8444
2026-08-02,2026-08-09,DEL-BOM,Akasa,7,7093,1276,8369
2026-08-02,2026-08-09,DEL-BOM,Akasa,7,7516,1352,8868
2026-08-02,2026-08-03,DEL-BOM,Akasa,1,11001,1980,12981
2026-08-02,2026-08-03,DEL-BOM,Akasa,1,12107,2179,14286
2026-08-02,2026-08-03,DEL-BOM,Akasa,1,11801,2124,13925
2026-08-02,2026-08-03,DEL-BOM,Akasa,1,10241,1843,12084
2026-08-02,2026-08-03,DEL-BOM,Akasa,1,11396,2051,13447
2026-08-02,2026-09-16,DEL-BOM,SpiceJet,45,3789,682,4471
2026-08-02,2026-09-16,DEL-BOM,SpiceJet,45,3877,697,4574
2026-08-02,2026-09-16,DEL-BOM,SpiceJet,45,4295,773,5068
2026-08-02,2026-09-16,DEL-BOM,SpiceJet,45,3737,672,4409
2026-08-02,2026-09-16,DEL-BOM,SpiceJet,45,3686,663,4349
2026-08-02,2026-09-01,DEL-BOM,SpiceJet,30,4481,806,5287
2026-08-02,2026-09-01,DEL-BOM,SpiceJet,30,4542,817,5359
2026-08-02,2026-09-01,DEL-BOM,SpiceJet,30,4463,803,5266
2026-08-02,2026-09-01,DEL-BOM,SpiceJet,30,4650,837,5487
2026-08-02,2026-09-01,DEL-BOM,SpiceJet,30,4221,759,4980
2026-08-02,2026-08-17,DEL-BOM,SpiceJet,15,5489,988,6477
2026-08-02,2026-08-17,DEL-BOM,SpiceJet,15,5459,982,6441
2026-08-02,2026-08-17,DEL-BOM,SpiceJet,15,5007,901,5908
2026-08-02,2026-08-17,DEL-BOM,SpiceJet,15,5861,1054,6915
2026-08-02,2026-08-17,DEL-BOM,SpiceJet,15,5830,1049,6879
2026-08-02,2026-08-09,DEL-BOM,SpiceJet,7,6131,1103,7234
2026-08-02,2026-08-09,DEL-BOM,SpiceJet,7,6131,1103,7234
2026-08-02,2026-08-09,DEL-BOM,SpiceJet,7,7725,1390,9115
2026-08-02,2026-08-09,DEL-BOM,SpiceJet,7,7493,1348,8841
2026-08-02,2026-08-09,DEL-BOM,SpiceJet,7,6205,1116,7321
2026-08-02,2026-08-03,DEL-BOM,SpiceJet,1,10213,1838,12051
2026-08-02,2026-08-03,DEL-BOM,SpiceJet,1,9672,1740,11412
2026-08-02,2026-08-03,DEL-BOM,SpiceJet,1,10208,1837,12045
2026-08-02,2026-08-03,DEL-BOM,SpiceJet,1,10767,1938,12705
2026-08-02,2026-08-03,DEL-BOM,SpiceJet,1,9159,1648,10807
2026-08-02,2026-09-16,DEL-BLR,IndiGo,45,5932,1067,6999
2026-08-02,2026-09-16,DEL-BLR,IndiGo,45,5957,1072,7029
2026-08-02,2026-09-16,DEL-BLR,IndiGo,45,6227,1120,7347
2026-08-02,2026-09-16,DEL-BLR,IndiGo,45,6084,1095,7179
2026-08-02,2026-09-16,DEL-BLR,IndiGo,45,5835,1050,6885
2026-08-02,2026-09-01,DEL-BLR,IndiGo,30,5469,984,6453
2026-08-02,2026-09-01,DEL-BLR,IndiGo,30,6435,1158,7593
2026-08-02,2026-09-01,DEL-BLR,IndiGo,30,6408,1153,7561
2026-08-02,2026-09-01,DEL-BLR,IndiGo,30,6422,1155,7577
2026-08-02,2026-09-01,DEL-BLR,IndiGo,30,6923,1246,8169
2026-08-02,2026-08-17,DEL-BLR,IndiGo,15,6869,1236,8105
2026-08-02,2026-08-17,DEL-BLR,IndiGo,15,8454,1521,9975
2026-08-02,2026-08-17,DEL-BLR,IndiGo,15,8225,1480,9705
2026-08-02,2026-08-17,DEL-BLR,IndiGo,15,7392,1330,8722
2026-08-02,2026-08-17,DEL-BLR,IndiGo,15,7669,1380,9049
2026-08-02,2026-08-09,DEL-BLR,IndiGo,7,9886,1779,11665
2026-08-02,2026-08-09,DEL-BLR,IndiGo,7,10554,1899,12453
2026-08-02,2026-08-09,DEL-BLR,IndiGo,7,8948,1610,10558
2026-08-02,2026-08-09,DEL-BLR,IndiGo,7,10776,1939,12715
2026-08-02,2026-08-09,DEL-BLR,IndiGo,7,9315,1676,10991
2026-08-02,2026-08-03,DEL-BLR,IndiGo,1,15917,2865,18782
2026-08-02,2026-08-03,DEL-BLR,IndiGo,1,16453,2961,19414
2026-08-02,2026-08-03,DEL-BLR,IndiGo,1,15626,2812,18438
2026-08-02,2026-08-03,DEL-BLR,IndiGo,1,15525,2794,18319
2026-08-02,2026-08-03,DEL-BLR,IndiGo,1,15571,2802,18373
2026-08-02,2026-09-16,DEL-BLR,Air India,45,6381,1148,7529
2026-08-02,2026-09-16,DEL-BLR,Air India,45,6773,1219,7992
2026-08-02,2026-09-16,DEL-BLR,Air India,45,6884,1239,8123
2026-08-02,2026-09-16,DEL-BLR,Air India,45,6822,1227,8049
2026-08-02,2026-09-16,DEL-BLR,Air India,45,7160,1288,8448
2026-08-02,2026-09-01,DEL-BLR,Air India,30,7834,1410,9244
2026-08-02,2026-09-01,DEL-BLR,Air India,30,6410,1153,7563
2026-08-02,2026-09-01,DEL-BLR,Air India,30,7357,1324,8681
2026-08-02,2026-09-01,DEL-BLR,Air India,30,7324,1318,8642
2026-08-02,2026-09-01,DEL-BLR,Air India,30,7441,1339,8780
2026-08-02,2026-08-17,DEL-BLR,Air India,15,9518,1713,11231
2026-08-02,2026-08-17,DEL-BLR,Air India,15,9518,1713,11231
2026-08-02,2026-08-17,DEL-BLR,Air India,15,9255,1665,10920
2026-08-02,2026-08-17,DEL-BLR,Air India,15,8564,1541,10105
2026-08-02,2026-08-17,DEL-BLR,Air India,15,8443,1519,9962
2026-08-02,2026-08-09,DEL-BLR,Air India,7,12555,2259,14814
2026-08-02,2026-08-09,DEL-BLR,Air India,7,10447,1880,12327
2026-08-02,2026-08-09,DEL-BLR,Air India,7,10820,1947,12767
2026-08-02,2026-08-09,DEL-BLR,Air India,7,12307,2215,14522
2026-08-02,2026-08-09,DEL-BLR,Air India,7,12088,2175,14263
2026-08-02,2026-08-03,DEL-BLR,Air India,1,18828,3389,22217
2026-08-02,2026-08-03,DEL-BLR,Air India,1,18313,3296,21609
2026-08-02,2026-08-03,DEL-BLR,Air India,1,17300,3114,20414
2026-08-02,2026-08-03,DEL-BLR,Air India,1,15587,2805,18392
2026-08-02,2026-08-03,DEL-BLR,Air India,1,16267,2928,19195
2026-08-02,2026-09-16,DEL-BLR,Akasa,45,5164,929,6093
2026-08-02,2026-09-16,DEL-BLR,Akasa,45,5001,900,5901
2026-08-02,2026-09-16,DEL-BLR,Akasa,45,5109,919,6028
2026-08-02,2026-09-16,DEL-BLR,Akasa,45,5447,980,6427
2026-08-02,2026-09-16,DEL-BLR,Akasa,45,5014,902,5916
2026-08-02,2026-09-01,DEL-BLR,Akasa,30,5311,955,6266
2026-08-02,2026-09-01,DEL-BLR,Akasa,30,6115,1100,7215
2026-08-02,2026-09-01,DEL-BLR,Akasa,30,6121,1101,7222
2026-08-02,2026-09-01,DEL-BLR,Akasa,30,5529,995,6524
2026-08-02,2026-09-01,DEL-BLR,Akasa,30,5859,1054,6913
2026-08-02,2026-08-17,DEL-BLR,Akasa,15,7939,1429,9368
2026-08-02,2026-08-17,DEL-BLR,Akasa,15,6680,1202,7882
2026-08-02,2026-08-17,DEL-BLR,Akasa,15,7316,1316,8632
2026-08-02,2026-08-17,DEL-BLR,Akasa,15,7278,1310,8588
2026-08-02,2026-08-17,DEL-BLR,Akasa,15,6404,1152,7556
2026-08-02,2026-08-09,DEL-BLR,Akasa,7,8476,1525,10001
2026-08-02,2026-08-09,DEL-BLR,Akasa,7,9034,1626,10660
2026-08-02,2026-08-09,DEL-BLR,Akasa,7,10559,1900,12459
2026-08-02,2026-08-09,DEL-BLR,Akasa,7,10655,1917,12572
2026-08-02,2026-08-09,DEL-BLR,Akasa,7,10529,1895,12424
2026-08-02,2026-08-03,DEL-BLR,Akasa,1,13197,2375,15572
2026-08-02,2026-08-03,DEL-BLR,Akasa,1,14412,2594,17006
2026-08-02,2026-08-03,DEL-BLR,Akasa,1,14810,2665,17475
2026-08-02,2026-08-03,DEL-BLR,Akasa,1,14371,2586,16957
2026-08-02,2026-08-03,DEL-BLR,Akasa,1,14097,2537,16634
2026-08-02,2026-09-16,DEL-BLR,SpiceJet,45,5417,975,6392
2026-08-02,2026-09-16,DEL-BLR,SpiceJet,45,5015,902,5917
2026-08-02,2026-09-16,DEL-BLR,SpiceJet,45,4974,895,5869
2026-08-02,2026-09-16,DEL-BLR,SpiceJet,45,5080,914,5994
2026-08-02,2026-09-16,DEL-BLR,SpiceJet,45,5149,926,6075
2026-08-02,2026-09-01,DEL-BLR,SpiceJet,30,6119,1101,7220
2026-08-02,2026-09-01,DEL-BLR,SpiceJet,30,5148,926,6074
2026-08-02,2026-09-01,DEL-BLR,SpiceJet,30,5767,1038,6805
2026-08-02,2026-09-01,DEL-BLR,SpiceJet,30,5266,947,6213
2026-08-02,2026-09-01,DEL-BLR,SpiceJet,30,6259,1126,7385
2026-08-02,2026-08-17,DEL-BLR,SpiceJet,15,6446,1160,7606
2026-08-02,2026-08-17,DEL-BLR,SpiceJet,15,6911,1243,8154
2026-08-02,2026-08-17,DEL-BLR,SpiceJet,15,7599,1367,8966
2026-08-02,2026-08-17,DEL-BLR,SpiceJet,15,7138,1284,8422
2026-08-02,2026-08-17,DEL-BLR,SpiceJet,15,7404,1332,8736
2026-08-02,2026-08-09,DEL-BLR,SpiceJet,7,9452,1701,11153
2026-08-02,2026-08-09,DEL-BLR,SpiceJet,7,9495,1709,11204
2026-08-02,2026-08-09,DEL-BLR,SpiceJet,7,9252,1665,10917
2026-08-02,2026-08-09,DEL-BLR,SpiceJet,7,9981,1796,11777
2026-08-02,2026-08-09,DEL-BLR,SpiceJet,7,9133,1643,10776
2026-08-02,2026-08-03,DEL-BLR,SpiceJet,1,13539,2437,15976
2026-08-02,2026-08-03,DEL-BLR,SpiceJet,1,13494,2428,15922
2026-08-02,2026-08-03,DEL-BLR,SpiceJet,1,13202,2376,15578
2026-08-02,2026-08-03,DEL-BLR,SpiceJet,1,13671,2460,16131
2026-08-02,2026-08-03,DEL-BLR,SpiceJet,1,13308,2395,15703
2026-08-02,2026-09-16,BOM-BLR,IndiGo,45,3745,674,4419
2026-08-02,2026-09-16,BOM-BLR,IndiGo,45,3325,598,3923
2026-08-02,2026-09-16,BOM-BLR,IndiGo,45,3173,571,3744
2026-08-02,2026-09-16,BOM-BLR,IndiGo,45,3167,570,3737
2026-08-02,2026-09-16,BOM-BLR,IndiGo,45,3943,709,4652
2026-08-02,2026-09-01,BOM-BLR,IndiGo,30,3915,704,4619
2026-08-02,2026-09-01,BOM-BLR,IndiGo,30,3762,677,4439
2026-08-02,2026-09-01,BOM-BLR,IndiGo,30,3686,663,4349
2026-08-02,2026-09-01,BOM-BLR,IndiGo,30,4271,768,5039
2026-08-02,2026-09-01,BOM-BLR,IndiGo,30,3798,683,4481
2026-08-02,2026-08-17,BOM-BLR,IndiGo,15,4761,856,5617
2026-08-02,2026-08-17,BOM-BLR,IndiGo,15,4831,869,5700
2026-08-02,2026-08-17,BOM-BLR,IndiGo,15,5200,936,6136
2026-08-02,2026-08-17,BOM-BLR,IndiGo,15,4834,870,5704
2026-08-02,2026-08-17,BOM-BLR,IndiGo,15,4595,827,5422
2026-08-02,2026-08-09,BOM-BLR,IndiGo,7,6519,1173,7692
2026-08-02,2026-08-09,BOM-BLR,IndiGo,7,6901,1242,8143
2026-08-02,2026-08-09,BOM-BLR,IndiGo,7,6487,1167,7654
2026-08-02,2026-08-09,BOM-BLR,IndiGo,7,5793,1042,6835
2026-08-02,2026-08-09,BOM-BLR,IndiGo,7,6134,1104,7238
2026-08-02,2026-08-03,BOM-BLR,IndiGo,1,9118,1641,10759
2026-08-02,2026-08-03,BOM-BLR,IndiGo,1,8553,1539,10092
2026-08-02,2026-08-03,BOM-BLR,IndiGo,1,8814,1586,10400
2026-08-02,2026-08-03,BOM-BLR,IndiGo,1,10383,1868,12251
2026-08-02,2026-08-03,BOM-BLR,IndiGo,1,9986,1797,11783
2026-08-02,2026-09-16,BOM-BLR,Air India,45,3939,709,4648
2026-08-02,2026-09-16,BOM-BLR,Air India,45,4568,822,5390
2026-08-02,2026-09-16,BOM-BLR,Air India,45,4472,804,5276
2026-08-02,2026-09-16,BOM-BLR,Air India,45,4410,793,5203
2026-08-02,2026-09-16,BOM-BLR,Air India,45,3710,667,4377
